id,stemmed
191,"['tahu', 'bbm', 'campur', 'etanol', 'kurang', 'emisi', 'gas', 'rumah', 'kaca', 'banding', 'bensin', 'murni', 'jelas', 'lengkap', 'lingkung', 'emisikarbon', 'energihijau', 'etanol']"
192,"['kasih', 'tau', 'udah', 'malem', 'doang', 'bang', 'abang', 'ngegas', 'kek', 'ngisi', 'etanol', 'aja']"
193,"['campur', 'etanol', 'bbm', 'isu', 'energi', 'solusi', 'ekonomi', 'lingkung', 'kurang', 'emisi', 'hemat', 'devisa', 'negara', 'baca', 'lengkap', 'etanol', 'biofuel', 'energiterbarukan', 'bbmramahlingkungan']"
194,"['udah', 'bensin', 'campur', 'etanol', 'listrik', 'kagak', 'nyala', 'allah']"
195,"['minum', 'etanol']"
196,"['ddihhh', 'orang', 'bahlil', 'yahh', 'ngurusin', 'etanol']"
197,"['kanda', 'bahleel', 'cup', 'etanol', 'cocok', 'workout']"
198,"['gua', 'kalo', 'udah', 'rendem', 'pake', 'etanol', 'biar', 'kek', 'bahlil']"
199,"['baca', 'etanol']"
200,"['wht', 'emang', 'sawit', 'kandung', 'etanol']"
201,"['ngurus', 'etanol']"
202,"['kuah', 'baso', 'etanol']"
203,"['bersih', 'muka', 'orang', 'etanol']"
204,"['pke', 'etanol', 'gon']"
205,"['bahenol', 'bahlil', 'etanol', 'tantrum']"
206,"['karna', 'dibekingin', 'airlangga', 'auto', 'waketum', 'dapet', 'rekom', 'jabar', 'kdm', 'nyebrang', 'burung', 'trus', 'karna', 'mundur', 'ganti', 'lord', 'etanol', 'lord', 'etanol', 'mulus', 'kdm', 'jabar', 'dki', 'gandeng', 'pks', 'usung', 'anies', 'gerbong', 'kosong', 'smua']"
207,"['diskusi', 'indonesia', 'mandiri', 'energi', 'impor', 'etanol', 'simak', 'ulas', 'kritis', 'artikel', 'energi', 'bahanbakarnabati', 'impor']"
208,"['hati', 'etanol']"
209,"['salah', 'informasi', 'cek', 'fakta', 'impor', 'etanol', 'indonesia', 'lengkap', 'data', 'referensi', 'artikel', 'baru', 'factcheck', 'biofuels', 'indonesia']"
210,"['impor', 'etanol', 'untung', 'rakyat', 'indonesia', 'beban', 'baca', 'pandang', 'dalam', 'artikel', 'imporetanol', 'energi', 'sustainability']"
211,"['minum', 'etanol', 'bukti', 'cinta', 'pada', 'nyata']"
212,"['etanol', 'impor', 'fakta', 'mitos', 'cek', 'analisa', 'fakta', 'dampak', 'ekonomi', 'lingkung', 'environment', 'biofuel', 'indonesia']"
213,"['harga', 'bahan', 'bakar', 'nabati', 'lambung', 'bahan', 'baku', 'lokal', 'limpah', 'artikel', 'kupas', 'habis', 'etanol', 'impor', 'energi']"
214,"['biodiesel', 'ethanol', 'status', 'impor', 'bahan', 'bakar', 'nabati', 'indonesia', 'temu', 'jawab', 'artikel', 'baru', 'link', 'bioenergi', 'indonesia']"
215,"['impor', 'etanol', 'solusi', 'jangka', 'pendek', 'jebak', 'gantung', 'energi', 'ajar', 'data', 'rekomendasi', 'bijak', 'energi', 'bahanbakarnabati', 'sustainability']"
216,"['indonesia', 'potensi', 'kelapa', 'singkong', 'impor', 'etanol', 'simak', 'analisa', 'lengkap', 'artikel', 'tani', 'biofuel', 'impor']"
217,"['sana', 'kambing', 'etanol']"
218,"['kalo', 'sembelih', 'keluar', 'etanol']"
219,"['indonesia', 'impor', 'etanol', 'penuh', 'butuh', 'bahan', 'bakar', 'nabati', 'temu', 'fakta', 'dampak', 'artikel', 'baru', 'baca', 'lengkap', 'energi', 'biofuel', 'imporethanol']"
220,"['fkbi', 'neh', 'kmaren', 'pertalite', 'oplos', 'etanol', 'kemane', 'aje', 'tetiba', 'cuap', 'bela', 'konsumen', 'pret']"
221,"['menteri', 'dzolim', 'resuffle', 'napa', 'dah', 'manusia', 'etanol']"
222,"['wkwkkwkwkwkwk', 'avatar', 'etanol']"
223,"['ijeck', 'kenal', 'sakti', 'tum', 'ranger', 'etanol', 'tjoiii']"
224,"['biarin', 'aja', 'mabok', 'etanol']"
225,"['gasss', 'bahlil', 'etanol', 'yakkk']"
226,"['gakda', 'nyang', 'maw', 'etanol']"
227,"['sungguh', 'gada', 'etanol']"
228,"['fakta', 'kejut', 'kapasitas', 'produksi', 'etanol', 'indonesia', 'pakai', 'simak', 'analisis', 'lengkap', 'energi', 'biofuel', 'industritebu']"
229,"['serius', 'nih', 'istri', 'raja', 'etanol']"
230,"['devil', 'etanol', 'devil']"
231,"['wkwkwkwkwk', 'etanol']"
232,"['emang', 'babi', 'gegara', 'bahl', 'etanol', 'ngerusak', 'motor', 'jing']"
233,"['tahu', 'kapasitas', 'pabrik', 'etanol', 'indonesia', 'kapasitas', 'manfaat', 'optimal', 'ajar', 'lengkap', 'artikel', 'link', 'artikel', 'biofuel', 'energiterbarukan', 'molase']"
234,"['jual', 'kopi', 'pisah', 'bensin', 'campur', 'etanol']"
235,"['kapasitas', 'etanol', 'domestik', 'indonesia', 'temu', 'fakta', 'baru', 'potensi', 'biofuel', 'nasional', 'blog', 'bioetanol', 'energibersih', 'indonesia']"
236,"['bro', 'keluar', 'agenda', 'tuh', 'masyarakat', 'beli', 'etanol', 'wkwkwkwk']"
237,"['wacana', 'produsen', 'feedstock', 'target', 'gagal', 'tinggal', 'baca', 'jawab', 'transisienergi', 'energibersih', 'bioetanol']"
238,"['indonesia', 'target', 'juta', 'hektar', 'lahan', 'feedstock', 'bioetanol', 'realistis', 'tanam', 'potensial', 'analisis', 'bas', 'data', 'ketahananenergi', 'bioetanolindonesia', 'tani']"
239,"['kocak', 'bahenol', 'bahlil', 'etanol', 'ngancam', 'spbu', 'swasta', 'mbg', 'asai', 'elit', 'politik', 'banjir', 'bandang', 'provinsi', 'sebab', 'ekstraksi', 'sda', 'ugal', 'ugalan', 'rusa', 'alam', 'raja', 'ampat', 'tambang', 'rusa', 'alam', 'kanoman', 'tambang', 'sawit']"
240,"['etanol', 'etanol']"
241,"['tangki', 'cinta', 'isi', 'pake', 'etanol']"
242,"['bioetanol', 'energi', 'tani', 'lahan', 'industri', 'gula', 'ekonomi', 'daerah', 'dampak', 'jawa', 'baca', 'lengkap', 'energidaerah', 'ekonomihijau', 'biofuel']"
243,"['soon', 'dikit', 'perintah', 'jahat', 'keselek', 'etanol']"
244,"['tarik', 'usaha', 'otomotif', 'global', 'toyota', 'tarik', 'bangun', 'pabrik', 'etanol', 'indonesia', 'dampak', 'industri', 'ulas', 'lengkap', 'toyota', 'industriotomotif', 'bioetanol']"
245,"['fakta', 'pabrik', 'etanol', 'indonesia', 'aktif', 'produksi', 'fuel', 'grade', 'etanol', 'sebab', 'solusi', 'baca', 'analisis', 'lengkap', 'energinasional', 'bioetanol', 'eindonesia']"
246,"['etanol', 'indonesia', 'tebu', 'feedstock', 'potensial', 'molases', 'singkong', 'sagu', 'jagung', 'sagu', 'murah', 'simak', 'jelas', 'feedstock', 'pertanianenergi', 'bioetanol']"
247,"['indonesia', 'surplus', 'molases', 'juta', 'ton', 'olah', 'ratus', 'ribu', 'bioetanol', 'optimal', 'manfaat', 'jawab', 'artikel', 'molases', 'industrigula', 'biofuelindonesia']"
248,"['orangg', 'bangsatt', 'jokowi', 'cina', 'bangsatt', 'prabowo', 'obes', 'bangsatt', 'gibrann', 'muka', 'batuu', 'asuu', 'bahlil', 'cuci', 'muka', 'pake', 'etanol', 'kontoll']"
249,"['etanol', 'aja', 'maruk', 'elu']"
250,"['produsen', 'etanol', 'indonesia', 'pertamina', 'ptpn', 'pabrik', 'gula', 'potensi', 'investor', 'otomotif', 'global', 'main', 'utama', 'kapasitas', 'pertamina', 'ptpn', 'bioetanol', 'industrienergi']"
251,"['tahu', 'indonesia', 'indonesia', 'butuh', 'juta', 'etanol', 'produksi', 'butuh', 'produsen', 'baca', 'riset', 'lengkap', 'etanolindonesia', 'biofuel', 'energihijau']"
252,"['indonesia', 'wajib', 'bensin', 'tanya', 'produksi', 'etanol', 'bahan', 'lengkap', 'bioetanol', 'energiterbarukan', 'transisienergi']"
253,"['kasih', 'tau', 'bos', 'noh', 'amrik', 'adopsi', 'etanol', 'jagung', 'efek', 'beranta', 'ngerusak', 'harga', 'jalur', 'produksi', 'butuh', 'primer', 'sawit', 'skg', 'udah', 'kontribusi', 'inflasi', 'upah', 'standar', 'miskin', 'mamam', 'buzzer', 'wkwkwk']"
254,"['jdi', 'inget', 'titanol', 'titan', 'etanol', 'ahhahaha', 'thx', 'bahlul', 'make', 'day']"
255,"['bbmnya', 'etanol', 'gapapa', 'syarat', 'harga', 'bbm', 'mahal', 'subsidi', 'kirim']"
256,"['adaptasibaru', 'prabwiwi', 'monokotil', 'sawit', 'plus', 'lilbah', 'etanol', 'plus', 'gibranrakagooning', 'fufufafa', 'plus', 'zokowi', 'semngat', 'berjuanh', 'ynttkts', 'plus', 'sahroniboti', 'tanjung', 'priok', 'blundercemen']"
257,"['klo', 'jokowi', 'presiden', 'baik', 'soekarno', 'presiden', 'buruk', 'prabowo', 'jendral', 'orba', 'pahlawan', 'bahlil', 'etanol', 'dunia', 'gibran', 'pintar', 'moh', 'hatta']"
258,"['sawit', 'etanol', 'kurang', 'impor', 'bbm', 'mesin', 'kendara', 'rusak', 'bahlil', 'sawit']"
259,"['jerigen', 'wadah', 'bensin', 'etanol']"
260,"['adaptasibaru', 'prabwiwi', 'monokotil', 'sawit', 'plus', 'lilbah', 'etanol', 'plus', 'gibranrakagooning', 'fufufafa', 'plus', 'zokowi', 'semngat', 'berjuanh', 'ynttkts', 'plus', 'sahroniboti', 'tanjung', 'priok', 'blundercemen']"
261,"['bau', 'etanol', 'wakkkkk']"
262,"['allah', 'ciptain', 'manusia', 'gin', 'cakep', 'gacor', 'bayangin', 'kalo', 'liat', 'bahenol', 'alias', 'bahlil', 'etanol', 'kecrot', 'mual', 'muntah', 'gumoh', 'huek', 'cuih']"
263,"['mukalu', 'banyak', 'konsumsi', 'etanol']"
264,"['ludahin', 'pake', 'etanol']"
265,"['ranger', 'etanol', 'bacot']"
266,"['gueh', 'orang', 'sejati', 'benar', 'ilusi', 'omong', 'orang', 'mabok', 'etanol']"
267,"['bahlil', 'dosa', 'mata', 'masyarakat', 'udah', 'maaf', 'campur', 'etanol', 'bensin', 'bikin', 'kendara', 'ngalamin', 'karat', 'tangki', 'bohong', 'prabowo', 'listrik', 'bahan', 'bakar', 'lokasi', 'bencana', 'banjir', 'sumatra']"
268,"['nih', 'ayam', 'saos', 'etanol']"
269,"['lebih', 'termul', 'genk', 'mulyono', 'kerja', 'gaduh', 'resah', 'masyarakat', 'lph', 'etanol', 'informasi', 'hoax', 'bencana', 'kriminilisasi', 'rakyat', 'lindas', 'ojol', 'rampas', 'tanah', 'rakyat', 'adat', 'jual', 'pasir', 'bantu', 'ilegal', 'logging', 'nikel', 'dsb']"
270,"['bakar', 'bawa', 'etanol', 'lift', 'mesir']"
271,"['gimana', 'bahlil', 'kasih', 'hibiki', 'campur', 'etanol']"
272,"['simak', 'hutan', 'alam', 'luas', 'pulau', 'bal', 'tumbang', 'tangan', 'oligarki', 'proyek', 'tahan', 'energi', 'semu', 'nama', 'etanol']"
273,"['gas', 'mol', 'kapasitas', 'produksi', 'mol', 'pabrik', 'bis', 'produksi', 'etanol', 'sempet', 'baca', 'stok', 'mol', 'etanol', 'jual']"
274,"['nekat', 'etanol']"
275,"['bencana', 'sumatera', 'ingat', 'keras', 'henti', 'proyek', 'deforestasi', 'besar', 'tanah', 'papua', 'simak', 'hutan', 'alam', 'luas', 'pulau', 'bal', 'tumbang', 'tangan', 'oligarki', 'proyek', 'tahan', 'energi', 'semu', 'nama', 'etanol']"
276,"['prabowo', 'gaspol', 'dorong', 'papua', 'tanam', 'sawit', 'tebu', 'bbm', 'etanol', 'rakyat', 'board', 'energi', 'negeri', 'bikin', 'bbm', 'mantap', 'rakyat', 'aman', 'papua', 'potensi', 'gede', 'tinggal', 'kelola', 'bener', 'energi', 'mandiri', 'bbm', 'murah', 'hidup', 'aman', 'bro']"
277,"['produksi', 'ekspor', 'produksi', 'bagi', 'fmcg', 'migor', 'butuh', 'etanol', 'bbm', 'harga', 'minyak', 'beli', 'pabrik', 'etanol', 'lbh', 'ketimbang', 'harga', 'minyak', 'beli', 'pabrik', 'migor', 'kurang', 'stok', 'suplai', 'migor', 'harga', 'migor', 'mahal', 'tanah', 'penuh', 'sawit', 'ironi', 'wkwk']"
278,"['akal', 'etanol', 'eksploitasi', 'hutan', 'sawit', 'usaha', 'jabat', 'bikin', 'janji', 'manis', 'prabowo', 'sumber', 'youtube']"
279,"['bayang', 'orang', 'indonesia', 'berangkat', 'kerja', 'sekolah', 'menit', 'sepeda', 'jalan', 'kaki', 'transportasi', 'nyaman', 'perintah', 'argumen', 'kuat', 'tingkat', 'produksi', 'cpo', 'hasil', 'etanol', 'sbg', 'campur', 'bbm']"
280,"['hasil', 'bbm', 'etanol', 'duit', 'aja', 'rakyat', 'derita']"
281,"['etanol', 'dubg']"
282,"['goblin', 'etanol', 'aja', 'ngaku', 'hidup', 'susah', 'supir', 'angkot', 'jual', 'goreng', 'inti', 'susah', 'hidup', 'kasih', 'enak', 'mikirin', 'rakyat', 'susah', 'brojol', 'susah', 'wkwk']"
283,"['etanol', 'hibiki', 'asep']"
284,"['mangkane', 'ojo', 'isi', 'etanol']"
285,"['shareloc', 'jane', 'cekokin', 'etanol', 'buset', 'etanol', 'nih']"
286,"['usaha', 'rondok', 'mbrebet', 'mergo', 'saiki', 'ono', 'etanol', 'barang']"
287,"['presiden', 'prabowo', 'subianto', 'harap', 'papua', 'tanam', 'sawit', 'singkong', 'tebu', 'dukung', 'swasembada', 'energi', 'bbm', 'etanol', 'tuju', 'kuat', 'energi', 'daerah', 'pencil', 'publik', 'dampak', 'lingkung', 'energiindonesia']"
288,"['kentut', 'ngomong', 'etanol', 'wok']"
289,"['lucu', 'beliau', 'nyuruh', 'bahlil', 'suruh', 'tanam', 'sawit', 'bikin', 'pabrik', 'etanol']"
290,"['langsung', 'siram', 'aja', 'pake', 'etanol', 'kalo']"
291,"['bawa', 'kayu', 'gedung', 'dpr', 'siap', 'korek', 'api', 'etanol']"
292,"['yah', 'oplos', 'etanol']"
293,"['pace', 'mace', 'ade', 'kaka', 'basodara', 'samua', 'mari', 'kitong', 'henti', 'konsumsi', 'minum', 'keras', 'kandung', 'etanol', 'metanol', 'bahaya', 'kitong', 'sehat']"
294,"['cekik', 'etanol']"
295,"['presiden', 'prabowo', 'subianto', 'sebut', 'daerah', 'papua', 'tanam', 'kelapa', 'sawit', 'bbm', 'tebu', 'singkong', 'etanol', 'tanam', 'tuju', 'swasembada', 'energi', 'pangan', 'masalah']"
296,"['pace', 'mace', 'ade', 'kaka', 'basodara', 'samua', 'mari', 'kitong', 'henti', 'konsumsi', 'minum', 'keras', 'kandung', 'etanol', 'metanol', 'bahaya', 'kitong', 'sehat', 'stopmiras']"
297,"['psn', 'tebu', 'merauke', 'proyek', 'undang', 'buka', 'bencana', 'ekologis', 'bisnis', 'etanol', 'petaka', 'abai', 'suara', 'henti', 'hancur', 'manis', 'gula', 'ubah', 'pahit', 'bencana', 'greenpeaceid']"
298,"['berani', 'cicil', 'lapkeu', 'kemarin', 'laba', 'lipat', 'jala', 'program', 'etanol', 'acu', 'jual', 'bbm', 'juta', 'kiloliter', 'minta', 'baruestimasi', 'juta', 'etanol']"
299,"['cicil', 'masuk', 'dikit', 'mol', 'isu', 'guna', 'etanol', 'tarik', 'program', 'tanam', 'singkong', 'tebu', 'provinsi', 'harga', 'bahan', 'baku', 'etanol', 'fluktuatif', 'minta', 'signifikan']"
300,"['kenal', 'bahaya', 'tetes', 'minum', 'keras', 'sobat', 'polri', 'tahu', 'jenis', 'alkohol', 'disalahgunakan', 'etanol', 'metanol', 'bawa', 'dampak', 'buruk', 'tubuh']"
301,"['trus', 'hubung', 'gin', 'kualitas', 'pikir', 'tolol', 'fiks', 'kerabat', 'bahlil', 'etanol']"
302,"['rai', 'koyo', 'etanol']"
303,"['hasil', 'etanol', 'sawit', 'tebu', 'singkong', 'hutan', 'gundul', 'banjir', 'longsor', 'iya', 'etanol', 'ora', 'ono', 'piye', 'tohh']"
304,"['presiden', 'prabowo', 'dorong', 'papua', 'tanam', 'sawit', 'tebu', 'singkong', 'ngejar', 'swasembada', 'energi', 'sawit', 'bbm', 'tebu', 'singkong', 'etanol', 'worth', 'kah', 'kaya', 'alam', 'papua', 'manfaat', 'bahan', 'bakar', 'energi', 'baru', 'tekan', 'impor']"
305,"['situasi', 'alam', 'kendara', 'papua', 'butuh', 'diesel', 'derivative', 'etanol']"
306,"['sen', 'tulis', 'etanol']"
307,"['udah', 'borong', 'tuh', 'etanol']"
308,"['nang', 'dekk', 'banyak', 'minum', 'susu', 'etanol', 'yaa']"
309,"['kelapa', 'sawit', 'prabowo', 'usul', 'tanam', 'tebu', 'singkong', 'hasil', 'etanol']"
310,"['telat', 'udah', 'rusak', 'goblin', 'etanol']"
311,"['hehe', 'anak', 'cewe', 'ngerti', 'motor', 'ngertinya', 'isi', 'bensin', 'aja', 'spy', 'motor', 'jalan', 'kalo', 'motor', 'mbrebet', 'salah', 'bahlil', 'ngoplos', 'bensin', 'pake', 'etanol', 'warning', 'ganti', 'oli', 'paduka', 'mulia', 'ayahanda']"
312,"['like', 'metana', 'etanol', 'lucu', 'pls', 'asing', 'dlu', 'yaaa']"
313,"['etanol', 'better', 'tanam', 'tebu', 'banding', 'sawit', 'serius', 'nanya', 'nambah', 'wawas']"
314,"['alas', 'etanol', 'dalih', 'wkwkw', 'bencana', 'gilir', 'provinsi', 'pulau']"
315,"['bilang', 'malaikat', 'etanol', 'ceunah']"
316,"['skincarenya', 'etanol']"
317,"['pertamina', 'oplos', 'etanol']"
318,"['pertamina', 'mane', 'pertamina', 'etapi', 'ntar', 'mesin', 'mbrebet', 'campur', 'etanol']"
319,"['pertamina', 'pede', 'bbm', 'kandung', 'etanol', 'sponsor', 'salah', 'tim', 'bukti', 'kualitas', 'bbmnya', 'pintas', 'aja', 'kepala', 'gua', 'omong', 'omong', 'pake', 'etanol', 'tim', 'mitra', 'pasok', 'beda']"
320,"['oplos', 'etanol', 'aja']"
321,"['presiden', 'prabowo', 'subianto', 'dorong', 'kembang', 'tanam', 'kelapa', 'sawit', 'wilayah', 'papua', 'upaya', 'wujud', 'swasembada', 'energi', 'nasional', 'sawit', 'prabowo', 'usul', 'tanam', 'tebu', 'singkong', 'olah', 'etanol', 'sumber', 'energi']"
322,"['tbtb', 'prabowo', 'nyuruh', 'tanam', 'pohon', 'sawit', 'perlu', 'bbm', 'etanol']"
323,"['target', 'daerah', 'capai', 'swasembada', 'pangan', 'energi', 'tebu', 'hasil', 'etanol', 'singkong', 'cassava', 'hasil', 'etanol', 'rencana']"
324,"['hasil', 'bbm', 'kelapa', 'sawit', 'prabowo', 'arah', 'kepala', 'daerah', 'papua', 'istana', 'negara', 'jakarta', 'selasa', 'prabowo', 'ajak', 'tanam', 'tebu', 'singkong', 'sumber', 'etanol']"
325,"['terjang', 'badai', 'etanol', 'karam']"
326,"['kemarin', 'bahlil', 'etanol', 'bahlil', 'gardu']"
327,"['presiden', 'prabowo', 'subianto', 'rencana', 'jadi', 'papua', 'salah', 'pusat', 'energi', 'bas', 'nabati', 'sawit', 'dorong', 'olah', 'ganti', 'bbm', 'singkong', 'tebu', 'manfaat', 'bahan', 'etanol', 'perintah', 'nilai', 'langkah', 'kurang', 'impor']"
328,"['cocok', 'dijadiin', 'bio', 'diesel', 'minyak', 'campur', 'etanol', 'tanam', 'hasil', 'minyak', 'sawit', 'indo', 'tolong', 'karna', 'regulasi', 'nya', 'based', 'money', 'izin', 'uang', 'izin', 'sulawesi', 'udah', 'penuh', 'tambang', 'sumatra', 'penuh', 'sawit']"
329,"['sebenernya', 'paham', 'omong', 'gemoy', 'bioetanol', 'sawit', 'punten', 'kite', 'sales', 'sawit', 'nih', 'etanol', 'etanol', 'limbah', 'sawit', 'daya', 'dihasilin', 'tuh', 'wak']"
330,"['transisi', 'energi', 'sektor', 'transportasi', 'jalan', 'salah', 'satu', 'bensin', 'etanol', 'terap', 'dampak', 'energiterbarukan', 'bbmindonesia', 'otomotif']"
331,"['prabowo', 'dorong', 'papua', 'tanam', 'sawit', 'target', 'produksi', 'bbm', 'etanol', 'baca', 'lengkap', 'papua', 'sda']"
332,"['presiden', 'prabowo', 'subianto', 'papar', 'rencana', 'tanam', 'pohon', 'kelapa', 'sawit', 'wilayah', 'papua', 'indonesia', 'produksi', 'bahan', 'bakar', 'minyak', 'bbm', 'mandiri', 'tanam', 'sawit', 'prabowo', 'tanam', 'singkong', 'tebu', 'produksi', 'etanol']"
333,"['presiden', 'prabowo', 'subianto', 'dorong', 'tanam', 'kelapa', 'sawit', 'wilayah', 'papua', 'tebu', 'singkong', 'usul', 'hasil', 'etanol']"
334,"['bahlil', 'tuju', 'papua', 'jadi', 'wilayah', 'hasil', 'etanol']"
335,"['isu', 'bensin', 'ramai', 'bahas', 'emisi', 'konsumsi', 'bbm', 'efek', 'mesin', 'kendara', 'tinggal', 'informasi', 'eindonesia', 'bensin', 'lingkunganhidup']"
336,"['bensin', 'konvensional', 'lebih', 'kurang', 'dampak', 'performa', 'mesin', 'jawab', 'artikel', 'bbmetanol', 'otomotif', 'energibersih']"
337,"['visi', 'mandiri', 'energi', 'papua', 'prabowo', 'target', 'swasembada', 'bbm', 'etanol', 'sawit', 'tebu', 'depok', 'beritadepok']"
338,"['stop', 'ngomong', 'sawit', 'etanol', 'jijykk']"
339,"['prabowo', 'dorong', 'papua', 'basis', 'energi', 'nasional', 'sawit', 'tebu', 'singkong', 'produksi', 'bbm', 'prabowosubianto', 'papua', 'swasembadaenergi', 'bioenergi', 'sawit', 'etanol', 'bbmhijau', 'ketahananenergi', 'energinasional', 'beritanasional', 'updatepemerintah', 'transisienergi', 'indonesiamandiri']"
340,"['guna', 'etanol', 'bensin', 'lingkung', 'ekonomi', 'industri', 'otomotif', 'baca', 'analisis', 'lengkap', 'etanol', 'eindonesia', 'industriotomotif', 'bbm']"
341,"['motor', 'injeksi', 'mobil', 'aman', 'pakai', 'bensin', 'bijak', 'terap', 'temu', 'jawab', 'bensin', 'tipsotomotif', 'mesinkendaraan']"
342,"['otak', 'mmg', 'ad', 'fungsi', 'bisa', 'sawit', 'sawit', 'sawit', 'bbm', 'bbm', 'etanol']"
343,"['indonesia', 'bbm', 'ramah', 'lingkung', 'bensin', 'terap', 'simak', 'timeline', 'fakta', 'artikel', 'bbmindonesia', 'eindonesia', 'energiterbarukan']"
344,"['raja', 'goblin', 'kuasa', 'etanol']"
345,"['tahu', 'bensin', 'turun', 'emisi', 'tantang', 'sistem', 'bahan', 'bakar', 'kendara', 'ulas', 'lengkap', 'etanolpersen', 'otomotifindonesia', 'lingkung']"
346,"['program', 'campur', 'etanol', 'bensin', 'wacana', 'serius', 'terap', 'dampak', 'konsumen', 'baca', 'lengkap', 'bensin', 'energihijau', 'bbmnasional']"
347,"['presiden', 'prabowo', 'harap', 'papua', 'tanam', 'kelapa', 'sawit', 'hasil', 'bbm', 'tanam', 'hasil', 'bahan', 'bakar', 'tebu', 'singkong']"
348,"['etanol', 'kelapa', 'sawit', 'sifat', 'cuman', 'campur', 'bio', 'solar', 'cuman', 'dijelasin', 'elit', 'menteri', 'beliau']"
349,"['menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'rencana', 'perintah', 'capai', 'swasembada', 'energi', 'salah', 'satu', 'etanol', 'campur', 'bahan', 'bakar', 'minyak', 'bbm', 'bahlil', 'bidik', 'papua', 'produksi', 'bahan', 'baku', 'etanol']"
350,"['bensin', 'ramah', 'lingkung', 'aman', 'motor', 'mobil', 'jawab', 'baca', 'lengkap', 'artikel', 'eindonesia', 'etanol', 'bbm', 'mesinmobil', 'motor']"
351,"['bahlil', 'papua', 'peluang', 'sentra', 'bahan', 'baku', 'etanol']"
352,"['viral', 'indonesia', 'gelap', 'racun', 'mbg', 'demo', 'tunjang', 'dpr', 'boikot', 'trans', 'pertalite', 'kandung', 'etanol', 'musibah', 'bencana', 'banjir', 'sumatera', 'viral', 'ikonik', 'tung', 'tung', 'tung', 'sahur', 'stecu', 'stecu', 'film', 'jumbo', 'tari', 'pacu', 'jalur', 'tabola', 'bale']"
353,"['bensin', 'etanol', 'resmi', 'indonesia', 'dampak', 'mesin', 'kendara', 'harga', 'bbm', 'sorot', 'simak', 'jelas', 'lengkap', 'bbmetanol', 'bensine', 'energiterbarukan', 'otomotif']"
354,['etanol']
355,"['video', 'bahlil', 'incar', 'papua', 'produksi', 'bahan', 'baku', 'etanol']"
356,"['video', 'bahlil', 'incar', 'papua', 'produksi', 'bahan', 'baku', 'etanol']"
357,"['alhamdulillah', 'udah', 'tau', 'seblum', 'etanol']"
358,"['bahlil', 'bidik', 'papua', 'produksi', 'bahan', 'baku', 'etanol']"
359,"['wangi', 'etanol']"
360,"['presiden', 'prabowo', 'dorong', 'kembang', 'tanam', 'energi', 'papua', 'bas', 'potensi', 'lokal', 'sawit', 'tebu', 'singkong', 'siap', 'tekan', 'impor', 'bbm']"
361,"['kalo', 'tenaga', 'surya', 'tenaga', 'air', 'kirim', 'bbm', 'tanam', 'kelapa', 'sawit', 'biar', 'hasil', 'bbm', 'tebu', 'etanol', 'singkong', 'etanol', 'titik', 'poin', 'aja', 'udah']"
362,"['hai', 'bahenol', 'bahlil', 'etanol', 'absen']"
363,"['kimia', 'ngentod', 'plis', 'sia', 'sia', 'ajar', 'begadang', 'pepek', 'bensin', 'campur', 'etanol', 'blablabla', 'otak', 'sibahlillll']"
364,"['kwaowoaow', 'bahlil', 'hell', 'bahlil', 'etanol']"
365,"['aja', 'biar', 'diisin', 'bensin', 'etanol']"
366,"['mending', 'suruh', 'bahlil', 'urus', 'bensin', 'campur', 'etanol', 'anj']"
367,"['hari', 'gwe', 'kerja', 'hirup', 'etanol', 'xylol', 'formalin', 'mabok', 'nelen', 'tau']"
368,"['habis', 'campur', 'etanol', 'motor', 'berasep', 'engga']"
369,"['wkwkwkw', 'menang', 'pilpres', 'engga', 'kek', 'liat', 'kalah', 'ttp', 'rakyat', 'anak', 'racun', 'lwt', 'mbg', 'bantu', 'lambat', 'dihalangin', 'dapet', 'bantu', 'bensin', 'full', 'kandung', 'etanol', 'gaada', 'pilih', 'kecuali', 'dapet', 'jabat', 'menang', 'gitu', 'rakyat']"
370,"['lab', 'aja', 'ngisi', 'spirtus', 'kena', 'tangan', 'karna', 'kadar', 'metanol', 'etanol', 'nya', 'bikin', 'iritasi', 'loh', 'tau', 'dipake', 'mijit']"
371,"['pertamina', 'curiga', 'susut', 'beli', 'bbm', 'pertamina', 'pindah', 'kesuasta', 'bbm', 'campur', 'etanol', 'larang', 'jual', 'bobibos', 'larang', 'ecer', 'gass', 'campur', 'tangan', 'pertamina']"
372,"['bahlil', 'kalo', 'cina', 'udah', 'gua', 'lemparin', 'botol', '', 'gua', 'teriakkin', 'goblin', 'etanol', 'ngacungin', 'jari']"
373,"['anak', 'cekokiin', 'etanol', 'plisss']"
